Timestamp,P_PV_kW,P_Load_kW,TEMPERATURE,IRRADIATION,hour_norm
2025-08-27 03:00:00+02:00,0.0,0.301,18.7,0.0,0.125
2025-08-27 04:00:00+02:00,0.0,0.301,18.5,0.0,0.167
2025-08-27 05:00:00+02:00,0.0,0.301,18.4,0.0,0.208
2025-08-27 06:00:00+02:00,0.0,0.301,18.3,0.0,0.25
2025-08-27 07:00:00+02:00,0.0,0.301,18.2,0.0,0.292
2025-08-27 08:00:00+02:00,0.0,0.301,18.1,3.0,0.333
2025-08-27 09:00:00+02:00,0.0,0.301,19.9,85.0,0.375
2025-08-27 10:00:00+02:00,0.0,0.301,22.3,246.0,0.417
2025-08-27 11:00:00+02:00,0.0,0.301,24.6,417.0,0.458
2025-08-27 12:00:00+02:00,0.0,0.301,26.4,558.0,0.5
2025-08-27 13:00:00+02:00,0.0,0.301,27.6,687.0,0.542
2025-08-27 14:00:00+02:00,0.0,0.301,28.9,729.0,0.583
2025-08-27 15:00:00+02:00,0.0,0.301,28.0,604.0,0.625
2025-08-27 16:00:00+02:00,0.0,0.301,28.4,544.0,0.667
2025-08-27 17:00:00+02:00,0.0,0.301,28.0,320.0,0.708
2025-08-27 18:00:00+02:00,0.0,0.301,27.5,359.0,0.75
2025-08-27 19:00:00+02:00,0.0,0.301,27.3,279.0,0.792
2025-08-27 20:00:00+02:00,0.0,0.301,26.5,113.0,0.833
2025-08-27 21:00:00+02:00,0.0,0.301,24.7,42.0,0.875
2025-08-27 22:00:00+02:00,0.0,0.301,24.5,0.0,0.917
2025-08-27 23:00:00+02:00,0.0,0.301,23.2,0.0,0.958
2025-08-28 00:00:00+02:00,0.0,0.301,22.4,0.0,0.0
2025-08-28 01:00:00+02:00,0.0,0.301,22.4,0.0,0.042
2025-08-28 02:00:00+02:00,0.0,0.301,21.7,0.0,0.083
2025-08-28 03:00:00+02:00,0.0,0.301,21.6,0.0,0.125
2025-08-28 04:00:00+02:00,0.0,0.301,22.0,0.0,0.167
2025-08-28 05:00:00+02:00,0.0,0.301,21.6,0.0,0.208
2025-08-28 06:00:00+02:00,0.0,0.301,21.2,0.0,0.25
2025-08-28 07:00:00+02:00,0.0,0.301,21.2,0.0,0.292
2025-08-28 08:00:00+02:00,0.0,0.301,21.2,3.0,0.333
2025-08-28 09:00:00+02:00,0.0,0.301,22.4,68.0,0.375
2025-08-28 10:00:00+02:00,0.0,0.301,23.7,169.0,0.417
2025-08-28 11:00:00+02:00,0.0,0.301,26.3,383.0,0.458
2025-08-28 12:00:00+02:00,0.0,0.301,28.0,519.0,0.5
2025-08-28 13:00:00+02:00,0.0,0.301,28.8,593.0,0.542
2025-08-28 14:00:00+02:00,0.0,0.3,28.2,474.0,0.583
2025-08-28 15:00:00+02:00,0.0,0.3,29.9,643.0,0.625
2025-08-28 16:00:00+02:00,0.0,0.3,30.1,655.0,0.667
2025-08-28 17:00:00+02:00,0.0,0.3,29.7,560.0,0.708
2025-08-28 18:00:00+02:00,0.0,0.3,28.8,432.0,0.75
2025-08-28 19:00:00+02:00,0.0,0.3,24.1,187.0,0.792
2025-08-28 20:00:00+02:00,0.0,0.3,22.6,23.0,0.833
2025-08-28 21:00:00+02:00,0.0,0.3,21.8,18.0,0.875
2025-08-28 22:00:00+02:00,0.0,0.3,21.0,0.0,0.917
2025-08-28 23:00:00+02:00,0.0,0.3,20.8,0.0,0.958
2025-08-29 00:00:00+02:00,0.0,0.3,20.5,0.0,0.0
2025-08-29 01:00:00+02:00,0.0,0.3,20.0,0.0,0.042
2025-08-29 02:00:00+02:00,0.0,0.3,20.0,0.0,0.083
2025-08-29 03:00:00+02:00,0.0,0.3,20.2,0.0,0.125
2025-08-29 04:00:00+02:00,0.0,0.3,19.1,0.0,0.167
2025-08-29 05:00:00+02:00,0.0,0.3,19.2,0.0,0.208
2025-08-29 06:00:00+02:00,0.0,0.3,19.4,0.0,0.25
2025-08-29 07:00:00+02:00,0.0,0.3,19.6,0.0,0.292
2025-08-29 08:00:00+02:00,0.0,0.3,19.7,1.0,0.333
2025-08-29 09:00:00+02:00,0.0,0.3,20.1,37.0,0.375
2025-08-29 10:00:00+02:00,0.0,0.3,21.9,159.0,0.417
2025-08-29 11:00:00+02:00,0.0,0.3,24.3,362.0,0.458
2025-08-29 12:00:00+02:00,0.0,0.3,25.6,513.0,0.5
2025-08-29 13:00:00+02:00,0.0,0.3,25.7,592.0,0.542
2025-08-29 14:00:00+02:00,0.0,0.3,25.9,706.0,0.583
2025-08-29 15:00:00+02:00,0.0,0.3,25.7,645.0,0.625
2025-08-29 16:00:00+02:00,0.0,0.3,26.6,720.0,0.667
2025-08-29 17:00:00+02:00,0.0,0.3,26.0,671.0,0.708
2025-08-29 18:00:00+02:00,0.0,0.3,25.4,532.0,0.75
2025-08-29 19:00:00+02:00,0.0,0.3,24.7,362.0,0.792
2025-08-29 20:00:00+02:00,0.0,0.3,23.6,187.0,0.833
2025-08-29 21:00:00+02:00,0.0,0.3,22.6,40.0,0.875
2025-08-29 22:00:00+02:00,0.0,0.3,22.0,0.0,0.917
2025-08-29 23:00:00+02:00,0.0,0.3,22.1,0.0,0.958
2025-08-30 00:00:00+02:00,0.0,0.3,21.9,0.0,0.0
2025-08-30 01:00:00+02:00,0.0,0.3,21.7,0.0,0.042
2025-08-30 02:00:00+02:00,0.0,0.3,19.4,0.0,0.083
2025-08-30 03:00:00+02:00,0.0,0.3,19.3,0.0,0.125
2025-08-30 04:00:00+02:00,0.0,0.3,20.6,0.0,0.167
2025-08-30 05:00:00+02:00,0.0,0.3,18.5,0.0,0.208
2025-08-30 06:00:00+02:00,0.0,0.3,15.8,0.0,0.25
2025-08-30 07:00:00+02:00,0.0,0.3,14.2,0.0,0.292
2025-08-30 08:00:00+02:00,0.0,0.3,13.9,1.0,0.333
2025-08-30 09:00:00+02:00,0.0,0.3,14.7,40.0,0.375
2025-08-30 10:00:00+02:00,0.0,0.3,17.3,164.0,0.417
2025-08-30 11:00:00+02:00,0.0,0.3,19.6,347.0,0.458
2025-08-30 12:00:00+02:00,0.0,0.3,21.7,450.0,0.5
2025-08-30 13:00:00+02:00,0.0,0.299,23.5,645.0,0.542
2025-08-30 14:00:00+02:00,0.0,0.299,23.8,732.0,0.583
2025-08-30 15:00:00+02:00,0.0,0.299,24.3,748.0,0.625
2025-08-30 16:00:00+02:00,0.0,0.299,23.4,599.0,0.667
2025-08-30 17:00:00+02:00,0.0,0.299,24.7,506.0,0.708
2025-08-30 18:00:00+02:00,0.0,0.299,22.6,385.0,0.75
2025-08-30 19:00:00+02:00,0.0,0.299,23.4,324.0,0.792
2025-08-30 20:00:00+02:00,0.0,0.299,22.8,166.0,0.833
2025-08-30 21:00:00+02:00,0.0,0.299,21.1,34.0,0.875
2025-08-30 22:00:00+02:00,0.0,0.299,19.7,0.0,0.917
2025-08-30 23:00:00+02:00,0.0,0.299,18.4,0.0,0.958
2025-08-31 00:00:00+02:00,0.0,0.299,17.0,0.0,0.0
2025-08-31 01:00:00+02:00,0.0,0.299,16.7,0.0,0.042
2025-08-31 02:00:00+02:00,0.0,0.299,16.7,0.0,0.083
2025-08-31 03:00:00+02:00,0.0,0.299,16.3,0.0,0.125
2025-08-31 04:00:00+02:00,0.0,0.299,16.9,0.0,0.167
2025-08-31 05:00:00+02:00,0.0,0.299,16.6,0.0,0.208
2025-08-31 06:00:00+02:00,0.0,0.299,16.3,0.0,0.25
2025-08-31 07:00:00+02:00,0.0,0.299,16.0,0.0,0.292
2025-08-31 08:00:00+02:00,0.0,0.299,15.9,2.0,0.333
2025-08-31 09:00:00+02:00,0.0,0.299,17.4,81.0,0.375
2025-08-31 10:00:00+02:00,0.0,0.299,19.7,240.0,0.417
2025-08-31 11:00:00+02:00,0.0,0.299,22.2,414.0,0.458
2025-08-31 12:00:00+02:00,0.0,0.299,24.1,549.0,0.5
2025-08-31 13:00:00+02:00,0.0,0.299,24.9,614.0,0.542
2025-08-31 14:00:00+02:00,0.0,0.299,25.5,665.0,0.583
2025-08-31 15:00:00+02:00,0.0,0.299,26.1,681.0,0.625
2025-08-31 16:00:00+02:00,0.0,0.299,26.5,710.0,0.667
2025-08-31 17:00:00+02:00,0.0,0.299,26.1,624.0,0.708
2025-08-31 18:00:00+02:00,0.0,0.299,25.7,504.0,0.75
2025-08-31 19:00:00+02:00,0.0,0.299,25.0,348.0,0.792
2025-08-31 20:00:00+02:00,0.0,0.299,23.7,176.0,0.833
2025-08-31 21:00:00+02:00,0.0,0.299,21.5,34.0,0.875
2025-08-31 22:00:00+02:00,0.0,0.299,20.4,0.0,0.917
2025-08-31 23:00:00+02:00,0.0,0.299,19.9,0.0,0.958
2025-09-01 00:00:00+02:00,0.0,0.299,18.9,0.0,0.0
2025-09-01 01:00:00+02:00,0.0,0.299,17.6,0.0,0.042
2025-09-01 02:00:00+02:00,0.0,0.299,16.8,0.0,0.083
2025-09-01 03:00:00+02:00,0.0,0.299,16.8,0.0,0.125
2025-09-01 04:00:00+02:00,0.0,0.299,16.5,0.0,0.167
2025-09-01 05:00:00+02:00,0.0,0.299,16.3,0.0,0.208
2025-09-01 06:00:00+02:00,0.0,0.299,16.1,0.0,0.25
2025-09-01 07:00:00+02:00,0.0,0.299,16.1,0.0,0.292
2025-09-01 08:00:00+02:00,0.0,0.299,16.1,2.0,0.333
2025-09-01 09:00:00+02:00,0.0,0.299,17.6,78.0,0.375
2025-09-01 10:00:00+02:00,0.0,0.299,20.1,238.0,0.417
2025-09-01 11:00:00+02:00,0.0,0.299,22.6,412.0,0.458
2025-09-01 12:00:00+02:00,0.0,0.298,24.5,564.0,0.5
2025-09-01 13:00:00+02:00,0.0,0.298,26.0,655.0,0.542
2025-09-01 14:00:00+02:00,0.0,0.298,27.3,661.0,0.583
2025-09-01 15:00:00+02:00,0.0,0.298,27.6,520.0,0.625
2025-09-01 16:00:00+02:00,0.0,0.298,28.0,561.0,0.667
2025-09-01 17:00:00+02:00,0.0,0.298,27.8,568.0,0.708
2025-09-01 18:00:00+02:00,0.0,0.298,27.1,450.0,0.75
2025-09-01 19:00:00+02:00,0.0,0.298,26.4,313.0,0.792
2025-09-01 20:00:00+02:00,0.0,0.298,25.2,162.0,0.833
2025-09-01 21:00:00+02:00,0.0,0.298,23.3,27.0,0.875
2025-09-01 22:00:00+02:00,0.0,0.298,22.5,0.0,0.917
2025-09-01 23:00:00+02:00,0.0,0.298,22.1,0.0,0.958
2025-09-02 00:00:00+02:00,0.0,0.298,21.5,0.0,0.0
2025-09-02 01:00:00+02:00,0.0,0.298,21.0,0.0,0.042
2025-09-02 02:00:00+02:00,0.0,0.298,19.8,0.0,0.083
2025-09-02 03:00:00+02:00,0.0,0.298,19.2,0.0,0.125
2025-09-02 04:00:00+02:00,0.0,0.298,18.9,0.0,0.167
2025-09-02 05:00:00+02:00,0.0,0.298,19.1,0.0,0.208
2025-09-02 06:00:00+02:00,0.0,0.298,18.6,0.0,0.25
2025-09-02 07:00:00+02:00,0.0,0.298,18.6,0.0,0.292
2025-09-02 08:00:00+02:00,0.0,0.298,18.1,1.0,0.333
2025-09-02 09:00:00+02:00,0.0,0.298,18.9,64.0,0.375
2025-09-02 10:00:00+02:00,0.0,0.298,20.4,171.0,0.417
2025-09-02 11:00:00+02:00,0.0,0.298,21.5,292.0,0.458
2025-09-02 12:00:00+02:00,0.0,0.298,22.3,263.0,0.5
2025-09-02 13:00:00+02:00,0.0,0.298,24.1,410.0,0.542
2025-09-02 14:00:00+02:00,0.0,0.298,25.0,692.0,0.583
2025-09-02 15:00:00+02:00,0.0,0.298,24.5,648.0,0.625
2025-09-02 16:00:00+02:00,0.0,0.298,25.1,645.0,0.667
2025-09-02 17:00:00+02:00,0.0,0.298,24.7,590.0,0.708
2025-09-02 18:00:00+02:00,0.0,0.298,23.8,473.0,0.75
2025-09-02 19:00:00+02:00,0.0,0.298,23.0,298.0,0.792
2025-09-02 20:00:00+02:00,0.0,0.298,22.4,148.0,0.833
2025-09-02 21:00:00+02:00,0.0,0.298,21.5,27.0,0.875
2025-09-02 22:00:00+02:00,0.0,0.298,21.0,0.0,0.917
2025-09-02 23:00:00+02:00,0.0,0.298,20.4,0.0,0.958
2025-09-03 00:00:00+02:00,0.0,0.298,19.9,0.0,0.0
2025-09-03 01:00:00+02:00,0.0,0.298,19.6,0.0,0.042
2025-09-03 02:00:00+02:00,0.0,0.298,19.4,0.0,0.083
2025-09-03 03:00:00+02:00,0.0,0.298,18.6,0.0,0.125
2025-09-03 04:00:00+02:00,0.0,0.298,18.6,0.0,0.167
2025-09-03 05:00:00+02:00,0.0,0.298,18.2,0.0,0.208
2025-09-03 06:00:00+02:00,0.0,0.298,17.6,0.0,0.25
2025-09-03 07:00:00+02:00,0.0,0.298,17.5,0.0,0.292
2025-09-03 08:00:00+02:00,0.0,0.298,17.0,1.0,0.333
2025-09-03 09:00:00+02:00,0.0,0.298,18.1,60.0,0.375
2025-09-03 10:00:00+02:00,0.0,0.298,19.9,178.0,0.417
2025-09-03 11:00:00+02:00,0.0,0.297,21.8,325.0,0.458
2025-09-03 12:00:00+02:00,0.0,0.297,24.1,504.0,0.5
2025-09-03 13:00:00+02:00,0.0,0.297,25.2,546.0,0.542
2025-09-03 14:00:00+02:00,0.0,0.297,25.8,711.0,0.583
2025-09-03 15:00:00+02:00,0.0,0.297,26.1,749.0,0.625
2025-09-03 16:00:00+02:00,0.0,0.297,26.2,707.0,0.667
2025-09-03 17:00:00+02:00,0.0,0.297,25.9,624.0,0.708
2025-09-03 18:00:00+02:00,0.0,0.297,25.3,493.0,0.75
2025-09-03 19:00:00+02:00,0.0,0.297,24.7,342.0,0.792
2025-09-03 20:00:00+02:00,0.0,0.297,23.3,162.0,0.833
2025-09-03 21:00:00+02:00,0.0,0.297,20.9,27.0,0.875
2025-09-03 22:00:00+02:00,0.0,0.297,20.0,0.0,0.917
2025-09-03 23:00:00+02:00,0.0,0.297,19.7,0.0,0.958
2025-09-04 00:00:00+02:00,0.0,0.297,19.1,0.0,0.0
2025-09-04 01:00:00+02:00,0.0,0.297,18.4,0.0,0.042
2025-09-04 02:00:00+02:00,0.0,0.297,17.3,0.0,0.083
2025-09-04 03:00:00+02:00,0.0,0.297,16.5,0.0,0.125
2025-09-04 04:00:00+02:00,0.0,0.297,15.9,0.0,0.167
2025-09-04 05:00:00+02:00,0.0,0.297,15.8,0.0,0.208
2025-09-04 06:00:00+02:00,0.0,0.297,15.7,0.0,0.25
2025-09-04 07:00:00+02:00,0.0,0.297,15.4,0.0,0.292
2025-09-04 08:00:00+02:00,0.0,0.297,15.3,1.0,0.333
2025-09-04 09:00:00+02:00,0.0,0.297,16.6,66.0,0.375
2025-09-04 10:00:00+02:00,0.0,0.297,19.4,223.0,0.417
2025-09-04 11:00:00+02:00,0.0,0.297,21.9,398.0,0.458
2025-09-04 12:00:00+02:00,0.0,0.297,23.8,558.0,0.5
2025-09-04 13:00:00+02:00,0.0,0.297,25.4,680.0,0.542
2025-09-04 14:00:00+02:00,0.0,0.297,26.4,751.0,0.583
2025-09-04 15:00:00+02:00,0.0,0.297,26.9,763.0,0.625
2025-09-04 16:00:00+02:00,0.0,0.297,27.7,728.0,0.667
2025-09-04 17:00:00+02:00,0.0,0.297,26.6,638.0,0.708
2025-09-04 18:00:00+02:00,0.0,0.297,25.1,503.0,0.75
2025-09-04 19:00:00+02:00,0.0,0.297,24.3,332.0,0.792
2025-09-04 20:00:00+02:00,0.0,0.297,23.1,160.0,0.833
2025-09-04 21:00:00+02:00,0.0,0.297,20.5,25.0,0.875
2025-09-04 22:00:00+02:00,0.0,0.297,19.8,0.0,0.917
2025-09-04 23:00:00+02:00,0.0,0.297,19.3,0.0,0.958
2025-09-05 00:00:00+02:00,0.0,0.297,19.0,0.0,0.0
2025-09-05 01:00:00+02:00,0.0,0.297,19.0,0.0,0.042
2025-09-05 02:00:00+02:00,0.0,0.297,19.0,0.0,0.083
2025-09-05 03:00:00+02:00,0.0,0.297,18.7,0.0,0.125
2025-09-05 04:00:00+02:00,0.0,0.297,18.5,0.0,0.167
2025-09-05 05:00:00+02:00,0.0,0.297,18.3,0.0,0.208
2025-09-05 06:00:00+02:00,0.0,0.297,18.1,0.0,0.25
2025-09-05 07:00:00+02:00,0.0,0.297,17.8,0.0,0.292
2025-09-05 08:00:00+02:00,0.0,0.297,18.0,1.0,0.333
2025-09-05 09:00:00+02:00,0.0,0.297,18.7,47.0,0.375
2025-09-05 10:00:00+02:00,0.0,0.296,20.7,164.0,0.417
2025-09-05 11:00:00+02:00,0.0,0.296,22.7,308.0,0.458
2025-09-05 12:00:00+02:00,0.0,0.296,24.3,416.0,0.5
2025-09-05 13:00:00+02:00,0.0,0.296,25.6,577.0,0.542
2025-09-05 14:00:00+02:00,0.0,0.296,25.7,516.0,0.583
2025-09-05 15:00:00+02:00,0.0,0.296,26.0,614.0,0.625
2025-09-05 16:00:00+02:00,0.0,0.296,26.4,661.0,0.667
2025-09-05 17:00:00+02:00,0.0,0.296,26.4,605.0,0.708
2025-09-05 18:00:00+02:00,0.0,0.296,25.8,496.0,0.75
2025-09-05 19:00:00+02:00,0.0,0.296,24.9,336.0,0.792
2025-09-05 20:00:00+02:00,0.0,0.296,23.3,160.0,0.833
2025-09-05 21:00:00+02:00,0.0,0.296,21.0,23.0,0.875
2025-09-05 22:00:00+02:00,0.0,0.296,20.1,0.0,0.917
2025-09-05 23:00:00+02:00,0.0,0.296,18.7,0.0,0.958
2025-09-06 00:00:00+02:00,0.0,0.296,17.2,0.0,0.0
2025-09-06 01:00:00+02:00,0.0,0.296,16.0,0.0,0.042
2025-09-06 02:00:00+02:00,0.0,0.296,15.2,0.0,0.083
2025-09-06 03:00:00+02:00,0.0,0.296,14.9,0.0,0.125
2025-09-06 04:00:00+02:00,0.0,0.296,14.4,0.0,0.167
2025-09-06 05:00:00+02:00,0.0,0.296,14.2,0.0,0.208
2025-09-06 06:00:00+02:00,0.0,0.296,14.5,0.0,0.25
2025-09-06 07:00:00+02:00,0.0,0.296,14.2,0.0,0.292
2025-09-06 08:00:00+02:00,0.0,0.296,14.0,0.0,0.333
2025-09-06 09:00:00+02:00,0.0,0.296,15.4,62.0,0.375
2025-09-06 10:00:00+02:00,0.0,0.296,18.2,214.0,0.417
2025-09-06 11:00:00+02:00,0.0,0.296,21.4,400.0,0.458
2025-09-06 12:00:00+02:00,0.0,0.296,24.0,560.0,0.5
2025-09-06 13:00:00+02:00,0.0,0.296,25.9,681.0,0.542
2025-09-06 14:00:00+02:00,0.0,0.296,27.3,755.0,0.583
2025-09-06 15:00:00+02:00,0.0,0.296,28.2,773.0,0.625
2025-09-06 16:00:00+02:00,0.0,0.296,28.8,733.0,0.667
2025-09-06 17:00:00+02:00,0.0,0.296,28.6,632.0,0.708
2025-09-06 18:00:00+02:00,0.0,0.296,27.2,491.0,0.75
2025-09-06 19:00:00+02:00,0.0,0.296,25.3,320.0,0.792
2025-09-06 20:00:00+02:00,0.0,0.296,23.6,148.0,0.833
2025-09-06 21:00:00+02:00,0.0,0.296,21.4,20.0,0.875
2025-09-06 22:00:00+02:00,0.0,0.296,20.4,0.0,0.917
2025-09-06 23:00:00+02:00,0.0,0.296,19.9,0.0,0.958
2025-09-07 00:00:00+02:00,0.0,0.296,19.1,0.0,0.0
2025-09-07 01:00:00+02:00,0.0,0.296,17.9,0.0,0.042
2025-09-07 02:00:00+02:00,0.0,0.296,17.1,0.0,0.083
2025-09-07 03:00:00+02:00,0.0,0.296,16.6,0.0,0.125
2025-09-07 04:00:00+02:00,0.0,0.296,16.8,0.0,0.167
2025-09-07 05:00:00+02:00,0.0,0.296,16.8,0.0,0.208
2025-09-07 06:00:00+02:00,0.0,0.296,16.1,0.0,0.25
2025-09-07 07:00:00+02:00,0.0,0.296,15.4,0.0,0.292
2025-09-07 08:00:00+02:00,0.0,0.296,15.0,0.0,0.333
2025-09-07 09:00:00+02:00,0.0,0.295,16.3,66.0,0.375
2025-09-07 10:00:00+02:00,0.0,0.295,18.9,228.0,0.417
2025-09-07 11:00:00+02:00,0.0,0.295,22.0,407.0,0.458
2025-09-07 12:00:00+02:00,0.0,0.295,24.4,565.0,0.5
2025-09-07 13:00:00+02:00,0.0,0.295,26.0,687.0,0.542
2025-09-07 14:00:00+02:00,0.0,0.295,27.3,758.0,0.583
2025-09-07 15:00:00+02:00,0.0,0.295,28.2,771.0,0.625
2025-09-07 16:00:00+02:00,0.0,0.295,28.8,727.0,0.667
2025-09-07 17:00:00+02:00,0.0,0.295,28.7,631.0,0.708
2025-09-07 18:00:00+02:00,0.0,0.295,27.7,488.0,0.75
2025-09-07 19:00:00+02:00,0.0,0.295,26.4,316.0,0.792
2025-09-07 20:00:00+02:00,0.0,0.295,24.2,144.0,0.833
2025-09-07 21:00:00+02:00,0.0,0.295,21.5,18.0,0.875
2025-09-07 22:00:00+02:00,0.0,0.295,20.8,0.0,0.917
2025-09-07 23:00:00+02:00,0.0,0.295,19.8,0.0,0.958
2025-09-08 00:00:00+02:00,0.0,0.295,18.6,0.0,0.0
2025-09-08 01:00:00+02:00,0.0,0.295,17.6,0.0,0.042
2025-09-08 02:00:00+02:00,0.0,0.295,16.6,0.0,0.083
2025-09-08 03:00:00+02:00,0.0,0.295,16.0,0.0,0.125
2025-09-08 04:00:00+02:00,0.0,0.295,16.2,0.0,0.167
2025-09-08 05:00:00+02:00,0.0,0.295,16.0,0.0,0.208
2025-09-08 06:00:00+02:00,0.0,0.295,15.6,0.0,0.25
2025-09-08 07:00:00+02:00,0.0,0.295,15.3,0.0,0.292
2025-09-08 08:00:00+02:00,0.0,0.295,15.2,0.0,0.333
2025-09-08 09:00:00+02:00,0.0,0.295,16.5,62.0,0.375
2025-09-08 10:00:00+02:00,0.0,0.295,19.1,208.0,0.417
2025-09-08 11:00:00+02:00,0.0,0.295,21.8,327.0,0.458
2025-09-08 12:00:00+02:00,0.0,0.295,24.1,492.0,0.5
2025-09-08 13:00:00+02:00,0.0,0.295,25.4,561.0,0.542
2025-09-08 14:00:00+02:00,0.0,0.295,25.4,352.0,0.583
2025-09-08 15:00:00+02:00,0.0,0.295,25.5,345.0,0.625
2025-09-08 16:00:00+02:00,0.0,0.295,26.6,405.0,0.667
2025-09-08 17:00:00+02:00,0.0,0.295,26.6,492.0,0.708
2025-09-08 18:00:00+02:00,0.0,0.295,26.4,388.0,0.75
2025-09-08 19:00:00+02:00,0.0,0.295,25.4,103.0,0.792
2025-09-08 20:00:00+02:00,0.0,0.295,24.7,87.0,0.833
2025-09-08 21:00:00+02:00,0.0,0.295,22.7,13.0,0.875
2025-09-08 22:00:00+02:00,0.0,0.295,22.5,0.0,0.917
2025-09-08 23:00:00+02:00,0.0,0.295,22.0,0.0,0.958
2025-09-09 00:00:00+02:00,0.0,0.295,21.1,0.0,0.0
2025-09-09 01:00:00+02:00,0.0,0.295,20.9,0.0,0.042
2025-09-09 02:00:00+02:00,0.0,0.295,20.4,0.0,0.083
2025-09-09 03:00:00+02:00,0.0,0.295,20.3,0.0,0.125
2025-09-09 04:00:00+02:00,0.0,0.295,20.8,0.0,0.167
2025-09-09 05:00:00+02:00,0.0,0.295,20.6,0.0,0.208
2025-09-09 06:00:00+02:00,0.0,0.295,19.8,0.0,0.25
2025-09-09 07:00:00+02:00,0.0,0.295,19.3,0.0,0.292
2025-09-09 08:00:00+02:00,0.0,0.294,19.1,0.0,0.333
2025-09-09 09:00:00+02:00,0.0,0.294,19.5,32.0,0.375
2025-09-09 10:00:00+02:00,0.0,0.294,20.0,75.0,0.417
2025-09-09 11:00:00+02:00,0.0,0.294,20.3,112.0,0.458
2025-09-09 12:00:00+02:00,0.0,0.294,20.4,107.0,0.5
2025-09-09 13:00:00+02:00,0.0,0.294,20.9,211.0,0.542
2025-09-09 14:00:00+02:00,0.0,0.294,22.4,300.0,0.583
2025-09-09 15:00:00+02:00,0.0,0.294,23.4,315.0,0.625
2025-09-09 16:00:00+02:00,0.0,0.294,22.2,153.0,0.667
2025-09-09 17:00:00+02:00,0.0,0.294,23.1,228.0,0.708
2025-09-09 18:00:00+02:00,0.0,0.294,23.2,168.0,0.75
2025-09-09 19:00:00+02:00,0.0,0.294,23.5,202.0,0.792
2025-09-09 20:00:00+02:00,0.0,0.294,21.5,88.0,0.833
2025-09-09 21:00:00+02:00,0.0,0.294,20.5,7.0,0.875
2025-09-09 22:00:00+02:00,0.0,0.294,19.8,0.0,0.917
2025-09-09 23:00:00+02:00,0.0,0.294,19.6,0.0,0.958
2025-09-10 00:00:00+02:00,0.0,0.294,19.5,0.0,0.0
2025-09-10 01:00:00+02:00,0.0,0.294,19.2,0.0,0.042
2025-09-10 02:00:00+02:00,0.0,0.294,19.0,0.0,0.083
2025-09-10 03:00:00+02:00,0.0,0.294,18.7,0.0,0.125
2025-09-10 04:00:00+02:00,0.0,0.294,19.4,0.0,0.167
2025-09-10 05:00:00+02:00,0.0,0.294,19.6,0.0,0.208
2025-09-10 06:00:00+02:00,0.0,0.294,19.3,0.0,0.25
2025-09-10 07:00:00+02:00,0.0,0.294,19.1,0.0,0.292
2025-09-10 08:00:00+02:00,0.0,0.294,19.0,0.0,0.333
2025-09-10 09:00:00+02:00,0.0,0.294,19.0,7.0,0.375
2025-09-10 10:00:00+02:00,0.0,0.294,19.2,24.0,0.417
2025-09-10 11:00:00+02:00,0.0,0.294,19.5,38.0,0.458
2025-09-10 12:00:00+02:00,0.0,0.294,20.1,80.0,0.5
2025-09-10 13:00:00+02:00,0.0,0.294,20.6,135.0,0.542
2025-09-10 14:00:00+02:00,0.0,0.294,20.8,102.0,0.583
2025-09-10 15:00:00+02:00,0.0,0.294,23.0,407.0,0.625
2025-09-10 16:00:00+02:00,0.0,0.294,21.5,354.0,0.667
2025-09-10 17:00:00+02:00,0.0,0.294,23.2,323.0,0.708
2025-09-10 18:00:00+02:00,0.0,0.294,22.0,300.0,0.75
2025-09-10 19:00:00+02:00,0.0,0.294,19.4,134.0,0.792
2025-09-10 20:00:00+02:00,0.0,0.294,20.0,51.0,0.833
2025-09-10 21:00:00+02:00,0.0,0.294,18.9,8.0,0.875
2025-09-10 22:00:00+02:00,0.0,0.294,19.0,0.0,0.917
2025-09-10 23:00:00+02:00,0.0,0.294,19.1,0.0,0.958
2025-09-11 00:00:00+02:00,0.0,0.294,20.1,0.0,0.0
2025-09-11 01:00:00+02:00,0.0,0.294,20.5,0.0,0.042
2025-09-11 02:00:00+02:00,0.0,0.294,20.3,0.0,0.083
2025-09-11 03:00:00+02:00,0.0,0.294,20.5,0.0,0.125
2025-09-11 04:00:00+02:00,0.0,0.294,17.3,0.0,0.167
2025-09-11 05:00:00+02:00,0.0,0.294,16.2,0.0,0.208
2025-09-11 06:00:00+02:00,0.0,0.294,15.9,0.0,0.25
2025-09-11 07:00:00+02:00,0.0,0.293,16.2,0.0,0.292
2025-09-11 08:00:00+02:00,0.0,0.293,16.9,0.0,0.333
2025-09-11 09:00:00+02:00,0.0,0.293,18.2,44.0,0.375
2025-09-11 10:00:00+02:00,0.0,0.293,20.1,177.0,0.417
2025-09-11 11:00:00+02:00,0.0,0.293,21.1,299.0,0.458
2025-09-11 12:00:00+02:00,0.0,0.293,22.4,432.0,0.5
2025-09-11 13:00:00+02:00,0.0,0.293,23.4,554.0,0.542
2025-09-11 14:00:00+02:00,0.0,0.293,24.4,602.0,0.583
2025-09-11 15:00:00+02:00,0.0,0.293,24.9,677.0,0.625
2025-09-11 16:00:00+02:00,0.0,0.293,25.1,618.0,0.667
2025-09-11 17:00:00+02:00,0.0,0.293,25.1,573.0,0.708
2025-09-11 18:00:00+02:00,0.0,0.293,24.1,444.0,0.75
2025-09-11 19:00:00+02:00,0.0,0.293,23.3,289.0,0.792
